Epoch,Total Requests,Llama_8B Requests,Llama_70B Requests,Total tokens,Llama_8B tokens,Llama_70B tokens
3035,33,23,10,35272,27997,7275
3036,49,31,18,44173,19241,24932
3037,51,30,21,52108,16385,35723
3038,54,32,22,57417,21333,36084
3039,38,26,12,50974,21040,29934
3040,52,32,20,63396,27666,35730
3041,69,47,22,71874,32150,39724
3042,59,32,27,46771,11668,35103
3043,56,34,22,62916,29626,33290
3044,46,39,7,49811,36383,13428
3045,43,34,9,42387,22995,19392
3046,30,28,2,33803,29237,4566
3047,29,25,4,21980,15795,6185
3048,16,15,1,7656,7015,641
3049,16,11,5,10988,7752,3236
3050,27,21,6,13079,9844,3235
3051,17,12,5,11684,8475,3209
3052,8,5,3,12004,3752,8252
3053,5,5,0,3980,3980,0
3054,15,8,7,28247,9486,18761
3055,23,16,7,33132,16416,16716
3056,15,12,3,18011,17057,954
3057,15,13,2,11678,10270,1408
3058,12,6,6,8807,4465,4342
3059,13,7,6,13377,4011,9366
3060,11,4,7,8698,1891,6807
3061,11,4,7,17150,3232,13918
3062,14,8,6,25868,11039,14829
3063,17,8,9,31139,13291,17848
3064,19,13,6,17409,7139,10270
3065,11,6,5,10785,3813,6972
3066,20,9,11,15516,9173,6343
3067,18,8,10,14601,3299,11302
3068,12,9,3,10655,7494,3161
3069,9,4,5,9264,2214,7050
3070,9,5,4,8556,3481,5075
3071,9,6,3,7356,5686,1670
3072,3,3,0,1799,1799,0
3073,10,8,2,7904,5408,2496
3074,10,7,3,7788,5491,2297
3075,4,4,0,5981,5981,0
3076,6,1,5,7729,509,7220
3077,5,2,3,5073,1359,3714
3078,5,0,5,10021,0,10021
3079,5,2,3,8724,2003,6721
3080,6,3,3,11256,5394,5862
3081,9,0,9,15432,0,15432
3082,1,0,1,3078,0,3078
3083,4,3,1,4495,4015,480
3084,7,1,6,13669,471,13198
3085,3,1,2,4513,278,4235
3086,9,7,2,16939,8564,8375
3087,2,1,1,4725,46,4679
3088,3,2,1,8605,3860,4745
3089,2,0,2,9699,0,9699
3090,2,0,2,9699,0,9699
3091,1,1,0,119,119,0
3092,1,1,0,119,119,0
3093,1,1,0,2160,2160,0
3094,1,1,0,2160,2160,0
3095,1,1,0,2160,2160,0
3096,1,1,0,2160,2160,0
3097,1,1,0,2160,2160,0
3098,1,1,0,2160,2160,0
3099,1,1,0,2160,2160,0
3100,1,1,0,2387,2387,0
3101,1,1,0,2396,2396,0
3102,1,1,0,2396,2396,0
3103,1,1,0,2396,2396,0
3104,1,1,0,2396,2396,0
3105,14,8,6,10095,1488,8607
3106,6,4,2,9352,1130,8222
3107,16,9,7,20655,6884,13771
3108,26,25,1,13598,13232,366
3109,27,25,2,24892,24047,845
3110,50,31,19,65882,47079,18803
3111,32,20,12,38216,9211,29005
3112,46,36,10,45608,23504,22104
3113,26,15,11,22233,7853,14380
3114,29,19,10,22246,10170,12076
3115,40,33,7,35586,28993,6593
3116,25,18,7,13558,8806,4752
3117,39,32,7,27662,22232,5430
3118,57,47,10,47201,29549,17652
3119,32,23,9,43004,20382,22622
3120,3,3,0,627,627,0
3121,8,3,5,3824,868,2956
3122,13,5,8,14275,2440,11835
3123,8,7,1,6837,6739,98
3124,11,9,2,19333,17594,1739
3125,8,6,2,23420,19305,4115
3126,12,11,1,36462,35979,483
3127,18,12,6,20176,14726,5450
3128,22,17,5,23548,14049,9499
3129,29,21,8,45425,30835,14590
3130,36,25,11,47417,36508,10909
3131,22,13,9,12717,4784,7933
3132,45,40,5,48394,42700,5694
3133,24,19,5,40638,28357,12281
3134,23,19,4,22455,13568,8887
3135,52,33,19,38431,18782,19649
3136,34,22,12,25034,15672,9362
3137,38,33,5,32280,24961,7319
3138,14,12,2,7573,5244,2329
3139,28,23,5,28789,21848,6941
3140,22,18,4,16280,10902,5378
3141,18,17,1,22056,20003,2053
3142,16,13,3,12858,6936,5922
3143,17,13,4,17491,9829,7662
3144,19,12,7,35826,17000,18826
3145,18,14,4,26199,17484,8715
3146,12,7,5,15739,3361,12378
3147,5,2,3,1481,526,955
3148,4,2,2,2197,1000,1197
3149,9,8,1,4177,3683,494
3150,15,11,4,23965,16289,7676
3151,16,14,2,15871,13606,2265
3152,14,9,5,25103,19559,5544
3153,18,16,2,17813,13833,3980
3154,8,6,2,7763,4144,3619
3155,4,3,1,4025,708,3317
3156,4,4,0,1503,1503,0
3157,7,4,3,4543,1294,3249
3158,11,6,5,11633,4612,7021
3159,13,11,2,9760,8732,1028
3160,4,2,2,4285,3179,1106
3161,4,2,2,2550,1243,1307
3162,3,1,2,2307,128,2179
3163,2,0,2,4670,0,4670
3164,2,2,0,1029,1029,0
3165,7,7,0,6697,6697,0
3166,6,6,0,4039,4039,0
3167,9,5,4,17854,6522,11332
3168,2,0,2,12542,0,12542
3169,11,7,4,13854,8939,4915
3170,6,2,4,6475,1385,5090
3171,6,1,5,11004,424,10580
3172,6,2,4,5773,977,4796
3173,2,0,2,3002,0,3002
3174,2,1,1,1104,202,902
3175,1,1,0,93,93,0
3176,2,1,1,2538,186,2352
3177,2,0,2,2946,0,2946
3178,2,0,2,2946,0,2946
3179,2,0,2,2946,0,2946
3180,2,0,2,2946,0,2946
3181,2,2,0,1675,1675,0
3182,2,2,0,1675,1675,0
3183,2,2,0,1675,1675,0
3184,2,2,0,1675,1675,0
3185,2,2,0,1675,1675,0
3186,2,2,0,1675,1675,0
3187,2,2,0,1675,1675,0
3188,2,2,0,1675,1675,0
3189,2,2,0,1675,1675,0
3190,2,2,0,1675,1675,0
3191,2,2,0,1675,1675,0
3192,2,2,0,1675,1675,0
3193,1,1,0,801,801,0
3194,1,1,0,1089,1089,0
3195,3,1,2,5616,1379,4237
3196,1,0,1,3918,0,3918
3197,1,0,1,3918,0,3918
3198,1,0,1,3918,0,3918
3199,3,3,0,1962,1962,0
3200,2,2,0,1573,1573,0
3201,2,2,0,1573,1573,0
3202,1,1,0,72,72,0
3203,1,1,0,72,72,0
3204,1,1,0,72,72,0
3205,4,4,0,541,541,0
3206,7,5,2,6497,6059,438
3207,8,6,2,3546,2921,625
3208,2,2,0,1342,1342,0
3209,12,11,1,3805,3057,748
3210,7,6,1,14660,5906,8754
3211,13,5,8,19089,5017,14072
3212,9,5,4,14627,3622,11005
3213,11,10,1,9317,5881,3436
3214,1,1,0,371,371,0
3215,3,1,2,6160,922,5238
3216,1,1,0,10864,10864,0
3217,2,2,0,573,573,0
3218,7,7,0,17446,17446,0
3219,9,7,2,20771,19880,891
3220,4,4,0,4718,4718,0
3221,9,8,1,10655,8675,1980
3222,2,1,1,4535,317,4218
3223,1,1,0,953,953,0
3224,7,5,2,22340,4394,17946
3225,5,2,3,28734,1147,27587
3226,4,2,2,13271,10556,2715
3227,7,6,1,5785,3495,2290
3228,4,3,1,2218,1184,1034
3229,6,5,1,18438,17057,1381
3230,6,5,1,4882,3681,1201
3231,5,5,0,3308,3308,0
3232,7,6,1,8414,6459,1955
3233,12,5,7,18573,3784,14789
3234,9,3,6,14829,2414,12415
3235,8,4,4,11654,3615,8039
3236,7,7,0,9371,9371,0
3237,5,5,0,6755,6755,0
3238,5,5,0,6762,6762,0
3239,7,7,0,3029,3029,0
3240,6,6,0,5064,5064,0
3241,2,2,0,2212,2212,0
3242,4,4,0,6753,6753,0
3243,1,1,0,1145,1145,0
3244,1,0,1,752,0,752
3245,5,5,0,5079,5079,0
3246,3,1,2,4208,2016,2192
3247,1,1,0,117,117,0
3248,2,2,0,1232,1232,0
3249,1,1,0,259,259,0
3250,1,1,0,170,170,0
3251,4,4,0,3058,3058,0
3252,2,2,0,3159,3159,0
3253,4,3,1,6187,5961,226
3254,3,2,1,2873,2549,324
3255,1,1,0,2476,2476,0
3256,2,2,0,588,588,0
3257,4,4,0,8822,8822,0
3258,1,1,0,1881,1881,0
3259,1,1,0,323,323,0
3260,7,7,0,2791,2791,0
3261,2,2,0,1226,1226,0
3262,3,2,1,4826,2250,2576
3263,3,2,1,4826,2250,2576
3264,1,0,1,922,0,922
3265,6,5,1,9161,8656,505
3266,1,1,0,2437,2437,0
3267,2,2,0,4964,4964,0
3268,2,2,0,4964,4964,0
3269,2,2,0,4964,4964,0
3270,2,2,0,4964,4964,0
3271,2,2,0,4964,4964,0
3272,2,2,0,4964,4964,0
3273,2,2,0,4964,4964,0
3274,2,2,0,4964,4964,0
3275,2,2,0,4964,4964,0
3276,2,2,0,4964,4964,0
3277,2,2,0,4964,4964,0
3278,2,2,0,4964,4964,0
3279,1,1,0,216,216,0
3280,1,1,0,216,216,0
3281,1,1,0,216,216,0
3282,1,1,0,216,216,0
3283,1,1,0,216,216,0
3284,1,1,0,216,216,0
3285,4,4,0,3462,3462,0
3286,2,2,0,1545,1545,0
3287,4,4,0,1660,1660,0
3288,4,4,0,1660,1660,0
3289,1,1,0,457,457,0
3290,1,1,0,457,457,0
3291,1,1,0,457,457,0
3292,1,1,0,503,503,0
3293,1,1,0,503,503,0
3294,1,1,0,503,503,0
3295,2,2,0,1376,1376,0
3296,2,2,0,1503,1503,0
3297,2,2,0,1503,1503,0
3298,8,8,0,10391,10391,0
3299,2,2,0,956,956,0
3300,10,7,3,5526,3036,2490
3301,11,7,4,6714,2869,3845
3302,22,15,7,26124,13800,12324
3303,18,9,9,24750,9411,15339
3304,15,13,2,12585,9398,3187
3305,11,10,1,24902,24381,521
3306,8,5,3,3730,2688,1042
3307,18,15,3,21368,19469,1899
3308,15,13,2,7928,4645,3283
3309,11,11,0,7495,7495,0
3310,11,11,0,6783,6783,0
3311,8,7,1,6176,3894,2282
3312,11,11,0,15289,15289,0
3313,14,7,7,27405,11656,15749
3314,19,15,4,24958,8925,16033
3315,43,42,1,51986,47920,4066
3316,26,21,5,30886,21347,9539
3317,15,1,14,39303,444,38859
3318,13,2,11,40002,327,39675
3319,17,13,4,21710,11130,10580
3320,14,10,4,19310,9805,9505
3321,13,8,5,17153,8156,8997
3322,39,23,16,51403,31117,20286
3323,40,28,12,45330,22708,22622
3324,26,14,12,19125,11145,7980
3325,28,15,13,52344,19394,32950
3326,23,22,1,11032,9357,1675
3327,9,6,3,6675,5661,1014
3328,18,16,2,12048,10557,1491
3329,26,26,0,17398,17398,0
3330,26,22,4,52490,23443,29047
3331,54,45,9,68951,53534,15417
3332,35,25,10,48802,30505,18297
3333,33,21,12,75399,40346,35053
3334,18,15,3,41893,32606,9287
3335,8,5,3,17754,9679,8075
3336,12,9,3,22500,11096,11404
3337,7,4,3,12915,3222,9693
3338,5,1,4,25291,96,25195
3339,6,5,1,14672,13380,1292
3340,13,9,4,29223,15657,13566
3341,5,3,2,15165,6144,9021
3342,1,1,0,2300,2300,0
3343,3,2,1,8210,2654,5556
3344,4,4,0,4119,4119,0
3345,6,6,0,11059,11059,0
3346,2,2,0,527,527,0
3347,3,3,0,6881,6881,0
3348,7,7,0,1101,1101,0
3349,2,1,1,3204,1494,1710
3350,8,7,1,12286,9917,2369
3351,9,8,1,16117,10746,5371
3352,8,7,1,17435,9992,7443
3353,7,7,0,17416,17416,0
3354,7,3,4,10381,5120,5261
3355,6,5,1,14064,2254,11810
3356,9,8,1,5358,3056,2302
3357,3,2,1,1666,1073,593
3358,4,3,1,2824,1480,1344
3359,9,4,5,3830,1362,2468
3360,4,3,1,1144,1018,126
3361,12,11,1,15578,15439,139
3362,3,2,1,9203,467,8736
3363,3,2,1,1272,990,282
3364,3,2,1,1272,990,282
3365,2,2,0,3148,3148,0
3366,2,2,0,3148,3148,0
3367,2,2,0,3148,3148,0
3368,2,2,0,3148,3148,0
3369,2,2,0,775,775,0
3370,1,1,0,842,842,0
3371,1,1,0,842,842,0
3372,1,1,0,842,842,0
3373,1,1,0,842,842,0
3374,1,1,0,842,842,0
3375,1,1,0,842,842,0
3376,1,1,0,842,842,0
3377,1,1,0,842,842,0
3378,1,1,0,842,842,0
3379,1,1,0,842,842,0
3380,1,1,0,842,842,0
3381,1,0,1,756,0,756
3382,1,0,1,756,0,756
3383,1,0,1,756,0,756
3384,1,0,1,756,0,756
3385,1,0,1,756,0,756
3386,1,0,1,756,0,756
3387,1,0,1,756,0,756
3388,1,0,1,756,0,756
3389,1,0,1,756,0,756
3390,1,0,1,3871,0,3871
3391,1,0,1,3871,0,3871
3392,1,0,1,3871,0,3871
3393,1,0,1,3871,0,3871
3394,2,2,0,567,567,0
3395,2,2,0,401,401,0
3396,6,5,1,5797,1444,4353
3397,18,14,4,16746,6907,9839
3398,11,9,2,14449,2288,12161
3399,22,14,8,15654,8524,7130
3400,15,12,3,10689,7827,2862
3401,17,14,3,3504,2853,651
3402,23,20,3,7657,5298,2359
3403,16,13,3,10538,6512,4026
3404,27,26,1,12930,11966,964
3405,27,20,7,29067,19189,9878
3406,8,6,2,4281,2235,2046
3407,16,11,5,24538,12025,12513
3408,8,6,2,11757,5970,5787
3409,2,2,0,744,744,0
3410,4,4,0,5507,5507,0
3411,5,5,0,5719,5719,0
3412,1,0,1,2251,0,2251
3413,2,0,2,9492,0,9492
3414,6,1,5,14860,847,14013
3415,7,3,4,13281,2694,10587
3416,12,9,3,8810,8364,446
3417,13,9,4,7119,5584,1535
3418,21,13,8,18711,12173,6538
3419,23,22,1,22955,22377,578
3420,18,13,5,14406,11747,2659
3421,34,31,3,18017,14949,3068
3422,19,18,1,16194,14335,1859
3423,19,14,5,13861,9561,4300
3424,29,22,7,26122,19099,7023
3425,18,8,10,17344,7507,9837
3426,18,14,4,12905,9424,3481
3427,23,20,3,22727,19799,2928
3428,22,20,2,21635,19360,2275
3429,10,10,0,9614,9614,0
3430,19,18,1,28069,26580,1489
3431,11,11,0,11915,11915,0
3432,14,14,0,7329,7329,0
3433,17,13,4,28852,25943,2909
3434,27,18,9,26100,20633,5467
3435,19,8,11,17147,7554,9593
3436,6,0,6,3801,0,3801
3437,1,1,0,1706,1706,0
3438,12,12,0,6559,6559,0
3439,7,3,4,7425,3912,3513
3440,7,7,0,7791,7791,0
3441,8,2,6,11766,2829,8937
3442,5,4,1,18524,16961,1563
3443,9,4,5,10556,1691,8865
3444,2,0,2,1791,0,1791
3445,4,3,1,8848,8326,522
3446,3,1,2,2600,118,2482
3447,2,0,2,2738,0,2738
3448,8,5,3,5318,4012,1306
3449,7,2,5,10351,2059,8292
3450,2,1,1,1542,580,962
3451,11,11,0,27018,27018,0
3452,8,3,5,12015,4660,7355
3453,8,4,4,10610,6714,3896
3454,5,2,3,6409,459,5950
3455,6,4,2,8796,1990,6806
3456,6,4,2,9730,3160,6570
3457,6,4,2,12043,2948,9095
3458,1,1,0,101,101,0
3459,2,0,2,8053,0,8053
3460,2,0,2,8053,0,8053
3461,1,0,1,3448,0,3448
3462,1,0,1,3292,0,3292
3463,3,0,3,5119,0,5119
3464,2,1,1,1984,1015,969
3465,2,1,1,1984,1015,969
3466,3,2,1,4337,1098,3239
3467,4,4,0,2049,2049,0
3468,2,2,0,1276,1276,0
3469,2,2,0,1451,1451,0
3470,3,3,0,4141,4141,0
3471,5,5,0,5283,5283,0
3472,5,5,0,5283,5283,0
3473,5,5,0,5283,5283,0
3474,5,5,0,5283,5283,0
3475,5,5,0,5283,5283,0
3476,5,5,0,5283,5283,0
3477,1,0,1,728,0,728
3478,1,0,1,728,0,728
3479,1,0,1,728,0,728
3480,1,0,1,2418,0,2418
3481,1,0,1,2418,0,2418
3482,1,0,1,2418,0,2418
3483,1,0,1,2418,0,2418
3484,1,0,1,3468,0,3468
3485,1,0,1,5015,0,5015
3486,1,0,1,5015,0,5015
3487,1,0,1,5015,0,5015
3488,1,0,1,5015,0,5015
3489,1,0,1,5015,0,5015
3490,4,0,4,7447,0,7447
3491,2,1,1,7666,152,7514
3492,4,1,3,13567,159,13408
3493,12,10,2,16323,10903,5420
3494,24,19,5,14205,5449,8756
3495,15,9,6,8651,2701,5950
3496,17,15,2,5445,4483,962
3497,18,11,7,15394,8549,6845
3498,14,11,3,7118,4018,3100
3499,19,15,4,10895,6136,4759
3500,13,11,2,9063,6507,2556
3501,26,22,4,15421,11976,3445
3502,40,36,4,33459,26000,7459
3503,33,29,4,44425,38626,5799
3504,4,1,3,5023,93,4930
3505,1,0,1,2478,0,2478
3506,1,1,0,332,332,0
3507,5,1,4,3501,1158,2343
3508,6,1,5,8143,1174,6969
3509,2,1,1,1314,444,870
3510,9,0,9,8938,0,8938
3511,20,8,12,19217,5738,13479
3512,22,16,6,23844,18642,5202
3513,19,14,5,13956,8572,5384
3514,38,26,12,41029,21102,19927
3515,18,10,8,72658,8892,63766
3516,10,4,6,25642,5809,19833
3517,20,13,7,17734,14649,3085
3518,18,6,12,10886,2650,8236
3519,15,11,4,8517,5685,2832
3520,6,4,2,9313,2951,6362
3521,27,21,6,28635,20827,7808
3522,25,21,4,33222,27516,5706
3523,29,19,10,26685,20115,6570
3524,14,12,2,11593,11168,425
3525,16,16,0,25840,25840,0
3526,17,17,0,15270,15270,0
3527,12,8,4,13348,7294,6054
3528,12,8,4,13348,7294,6054
3529,3,2,1,1951,1520,431
3530,2,1,1,1936,1489,447
3531,6,4,2,5068,3868,1200
3532,5,3,2,5944,1742,4202
3533,7,3,4,13549,5486,8063
3534,1,1,0,2293,2293,0
3535,2,2,0,2452,2452,0
3536,3,2,1,3106,2107,999
3537,5,4,1,4206,3273,933
3538,4,4,0,1188,1188,0
3539,11,11,0,8022,8022,0
3540,1,0,1,476,0,476
3541,2,2,0,2127,2127,0
3542,4,2,2,1279,370,909
3543,5,4,1,4959,4206,753
3544,2,1,1,1192,72,1120
3545,6,3,3,12330,4120,8210
3546,4,3,1,6117,2141,3976
3547,4,1,3,6623,200,6423
3548,4,3,1,5440,1449,3991
3549,1,1,0,895,895,0
3550,1,1,0,895,895,0
3551,3,3,0,2595,2595,0
3552,3,3,0,797,797,0
3553,3,3,0,6784,6784,0
3554,3,3,0,7759,7759,0
3555,3,3,0,7759,7759,0
3556,1,1,0,543,543,0
3557,2,2,0,1355,1355,0
3558,3,3,0,1408,1408,0
3559,2,2,0,817,817,0
3560,2,2,0,817,817,0
3561,2,2,0,817,817,0
3562,2,2,0,817,817,0
3563,2,2,0,817,817,0
3564,2,2,0,817,817,0
3565,2,2,0,817,817,0
3566,2,2,0,817,817,0
3567,2,2,0,817,817,0
3568,2,2,0,817,817,0
3569,2,2,0,817,817,0
3570,2,2,0,817,817,0
3571,2,2,0,817,817,0
3572,2,2,0,817,817,0
3573,2,2,0,817,817,0
3574,1,0,1,639,0,639
3575,1,0,1,639,0,639
3576,1,0,1,639,0,639
3577,1,0,1,639,0,639
3578,1,0,1,639,0,639
3579,1,0,1,639,0,639
3580,1,0,1,639,0,639
3581,1,0,1,639,0,639
3582,1,0,1,639,0,639
3583,1,0,1,639,0,639
3584,1,0,1,639,0,639
3585,1,0,1,1918,0,1918
3586,1,0,1,1918,0,1918
3587,1,1,0,197,197,0
3588,3,3,0,2446,2446,0
3589,16,16,0,16599,16599,0
3590,13,12,1,7245,6404,841
3591,8,7,1,8578,8461,117
3592,16,12,4,16507,12954,3553
3593,17,11,6,23608,12218,11390
3594,30,21,9,28696,17181,11515
3595,22,17,5,32408,19783,12625
3596,23,14,9,34794,10409,24385
3597,17,13,4,12472,11105,1367
3598,15,11,4,10228,5958,4270
3599,13,9,4,17496,7185,10311
3600,8,2,6,16252,430,15822
3601,9,9,0,2223,2223,0
3602,2,1,1,1796,690,1106
3603,6,5,1,5463,3816,1647
3604,6,3,3,9216,2023,7193
3605,4,1,3,11956,42,11914
3606,10,9,1,12754,7058,5696
3607,9,6,3,9147,737,8410
3608,4,1,3,1937,324,1613
3609,19,16,3,10316,6330,3986
3610,16,7,9,26961,7906,19055
3611,26,20,6,30452,23560,6892
3612,9,7,2,11910,4156,7754
3613,20,13,7,19606,11432,8174
3614,13,10,3,11793,8937,2856
3615,17,10,7,13820,4659,9161
3616,26,19,7,26199,7306,18893
3617,24,17,7,23722,9871,13851
3618,36,28,8,58224,29145,29079
3619,29,25,4,18644,13791,4853
3620,24,14,10,29067,10627,18440
3621,26,21,5,29312,20169,9143
3622,11,6,5,7907,4111,3796
3623,2,2,0,1824,1824,0
3624,7,4,3,4759,3865,894
3625,8,8,0,10243,10243,0
3626,3,3,0,2330,2330,0
3627,1,0,1,2337,0,2337
3628,1,0,1,2337,0,2337
3629,1,0,1,5223,0,5223
3630,3,0,3,10711,0,10711
3631,7,4,3,9369,1754,7615
3632,2,0,2,3397,0,3397
3633,2,0,2,6071,0,6071
3634,4,4,0,2697,2697,0
3635,2,0,2,2253,0,2253
3636,1,0,1,719,0,719
3637,1,0,1,1348,0,1348
3638,1,0,1,1348,0,1348
3639,3,2,1,2475,964,1511
3640,3,3,0,3048,3048,0
3641,3,3,0,2104,2104,0
3642,1,1,0,635,635,0
3643,1,1,0,635,635,0
3644,2,2,0,1271,1271,0
3645,2,2,0,757,757,0
3646,6,6,0,4108,4108,0
3647,8,6,2,6847,4874,1973
3648,8,5,3,12850,10013,2837
3649,12,5,7,28298,6485,21813
3650,5,3,2,14021,8842,5179
3651,9,5,4,12529,3052,9477
3652,4,2,2,6737,3827,2910
3653,2,2,0,4430,4430,0
3654,1,0,1,2658,0,2658
3655,1,0,1,3039,0,3039
3656,3,0,3,2946,0,2946
3657,3,0,3,2946,0,2946
3658,3,0,3,2946,0,2946
3659,3,0,3,2946,0,2946
3660,3,0,3,2946,0,2946
3661,3,0,3,2946,0,2946
3662,3,0,3,2946,0,2946
3663,3,0,3,2946,0,2946
3664,3,0,3,2946,0,2946
3665,3,0,3,2946,0,2946
3666,3,0,3,2946,0,2946
3667,3,0,3,2946,0,2946
3668,3,0,3,2946,0,2946
3669,3,0,3,2946,0,2946
3670,3,0,3,2946,0,2946
3671,3,0,3,2946,0,2946
3672,3,0,3,2946,0,2946
3673,3,0,3,2946,0,2946
3674,1,0,1,282,0,282
3675,1,0,1,282,0,282
3676,1,0,1,360,0,360
3677,1,0,1,428,0,428
3678,1,0,1,428,0,428
3679,1,0,1,428,0,428
3680,1,0,1,873,0,873
3681,1,0,1,873,0,873
3682,1,0,1,873,0,873
3683,1,0,1,503,0,503
3684,1,0,1,503,0,503
3685,2,1,1,1104,198,906
3686,2,1,1,2203,588,1615
3687,3,3,0,268,268,0
3688,4,2,2,1147,114,1033
3689,10,7,3,3429,1186,2243
3690,6,4,2,3729,1597,2132
3691,3,2,1,2379,763,1616
3692,7,6,1,4572,3180,1392
3693,18,12,6,16257,6093,10164
3694,6,4,2,4079,2591,1488
3695,1,1,0,1266,1266,0
3696,1,1,0,1266,1266,0
3697,2,2,0,459,459,0
3698,5,5,0,6979,6979,0
3699,2,2,0,2645,2645,0
3700,3,3,0,11415,11415,0
3701,2,2,0,2286,2286,0
3702,2,0,2,2326,0,2326
3703,6,6,0,5396,5396,0
3704,14,12,2,13685,11368,2317
3705,10,4,6,10864,1776,9088
3706,14,12,2,8931,6399,2532
3707,10,7,3,5412,2941,2471
3708,19,14,5,12970,6884,6086
3709,7,4,3,4226,3308,918
3710,13,11,2,5680,5116,564
3711,14,14,0,14058,14058,0
3712,12,8,4,14136,8779,5357
3713,14,13,1,13913,12504,1409
3714,15,14,1,24108,21755,2353
3715,12,12,0,17401,17401,0
3716,10,10,0,15687,15687,0
3717,13,11,2,32882,26111,6771
3718,6,6,0,19243,19243,0
3719,2,2,0,8756,8756,0
3720,4,4,0,8410,8410,0
3721,4,4,0,22874,22874,0
3722,7,7,0,57512,57512,0
3723,2,2,0,8410,8410,0
3724,2,2,0,8410,8410,0
3725,2,2,0,8410,8410,0
3726,2,0,2,1880,0,1880
3727,2,0,2,1880,0,1880
3728,4,3,1,1048,835,213
3729,1,1,0,374,374,0
3730,1,1,0,374,374,0
3731,2,2,0,2250,2250,0
3732,1,1,0,74,74,0
3733,1,1,0,74,74,0
3734,2,1,1,1330,182,1148
3735,5,2,3,4518,894,3624
3736,4,3,1,3188,888,2300
3737,8,7,1,7113,4754,2359
3738,5,5,0,3523,3523,0
3739,1,1,0,1746,1746,0
3740,1,0,1,3534,0,3534
3741,1,0,1,3763,0,3763
3742,2,1,1,4403,411,3992
3743,2,1,1,4403,411,3992
3744,4,4,0,6651,6651,0
3745,2,2,0,5275,5275,0
3746,2,2,0,5275,5275,0
3747,1,1,0,2867,2867,0
3748,2,2,0,436,436,0
3749,2,1,1,2967,2950,17
3750,2,1,1,2967,2950,17
3751,3,2,1,13910,6490,7420
3752,2,0,2,15770,0,15770
3753,1,0,1,1566,0,1566
3754,1,0,1,2172,0,2172
3755,2,0,2,8222,0,8222
3756,2,0,2,8222,0,8222
3757,2,0,2,8222,0,8222
3758,2,0,2,8222,0,8222
3759,2,0,2,8222,0,8222
3760,2,0,2,8222,0,8222
3761,2,0,2,8222,0,8222
3762,2,0,2,8222,0,8222
3763,2,0,2,8222,0,8222
3764,2,0,2,8222,0,8222
3765,2,0,2,8222,0,8222
3766,2,0,2,8222,0,8222
3767,2,0,2,8222,0,8222
3768,2,0,2,8222,0,8222
3769,2,0,2,8222,0,8222
3770,2,0,2,8222,0,8222
3771,2,0,2,8222,0,8222
3772,2,0,2,8222,0,8222
3773,2,0,2,8222,0,8222
3774,2,0,2,8222,0,8222
3775,2,0,2,8222,0,8222
3776,2,0,2,8222,0,8222
3777,2,0,2,8222,0,8222
3778,4,4,0,2144,2144,0
3779,2,1,1,1379,1012,367
3780,3,2,1,1754,1342,412
3781,4,3,1,2123,918,1205
3782,4,4,0,1238,1238,0
3783,7,3,4,8001,2025,5976
3784,3,2,1,1735,855,880
3785,2,1,1,1064,835,229
3786,7,6,1,5789,3905,1884
3787,12,9,3,15284,13882,1402
3788,5,2,3,8715,4382,4333
3789,5,2,3,8715,4382,4333
3790,3,3,0,2025,2025,0
3791,3,3,0,2025,2025,0
3792,3,3,0,2025,2025,0
3793,5,2,3,4157,1201,2956
3794,1,0,1,2899,0,2899
3795,1,0,1,2899,0,2899
3796,1,0,1,2899,0,2899
3797,4,1,3,2244,331,1913
3798,3,3,0,3056,3056,0
3799,3,3,0,3056,3056,0
3800,3,3,0,3056,3056,0
3801,1,0,1,1820,0,1820
3802,5,2,3,4235,1483,2752
3803,2,0,2,1600,0,1600
3804,2,0,2,1600,0,1600
3805,4,2,2,7950,4843,3107
3806,1,1,0,3558,3558,0
3807,1,1,0,3558,3558,0
3808,2,1,1,3833,3315,518
3809,2,2,0,6523,6523,0
3810,2,2,0,6523,6523,0
3811,3,1,2,697,122,575
3812,1,0,1,144,0,144
3813,4,1,3,2856,1833,1023
3814,3,0,3,1329,0,1329
3815,3,0,3,1329,0,1329
3816,3,0,3,1329,0,1329
3817,1,0,1,642,0,642
3818,1,0,1,1275,0,1275
3819,2,0,2,860,0,860
3820,2,0,2,860,0,860
3821,1,0,1,255,0,255
3822,1,0,1,255,0,255
3823,1,0,1,692,0,692
3824,1,0,1,692,0,692
3825,1,0,1,692,0,692
3826,3,3,0,1227,1227,0
3827,1,1,0,203,203,0
3828,1,1,0,203,203,0
3829,1,1,0,203,203,0
3830,1,1,0,203,203,0
3831,1,1,0,203,203,0
3832,1,1,0,203,203,0
3833,1,1,0,203,203,0
3834,1,1,0,203,203,0
3835,1,1,0,203,203,0
3836,1,1,0,203,203,0
3837,1,1,0,203,203,0
3838,1,1,0,197,197,0
3839,1,1,0,228,228,0
3840,1,1,0,228,228,0
3841,1,1,0,228,228,0
3842,1,1,0,228,228,0
3843,1,1,0,228,228,0
3844,1,1,0,228,228,0
3845,1,1,0,228,228,0
3846,1,1,0,228,228,0
3847,1,1,0,228,228,0
3848,1,1,0,228,228,0
3849,1,1,0,228,228,0
3850,1,1,0,228,228,0
3851,1,1,0,228,228,0
3852,1,1,0,228,228,0
3853,1,1,0,228,228,0
3854,1,1,0,228,228,0
3855,1,1,0,228,228,0
3856,1,1,0,228,228,0
