num_GPUs,Mem_Size,Llama7b_Process,Llama70b_Process,Llama2_70B_Process,Llama31_405B_Process,Mixtral_8x7B_Process,DeepSeek_R1_Process,prefill_token_size,gen_token_size,batch_size,TDP,Model_Variant,Scenario_Type
8,144GB,45,,,,,,0,0,1,7200,FP8,Chat
8,144GB,,390,390,5262,273,27285,0,0,1,7200,FP8 (70B),Chat
8,144GB,69,,,,,,0,0,1,7200,FP16 (Base),Chat
8,144GB,,604,604,8156,423,42291,0,0,1,7200,FP16 (Base) (70B),Chat
8,144GB,365,,,,,,0,0,1,7200,FP8,Novel
8,144GB,,3196,3196,43149,2237,223735,0,0,1,7200,FP8 (70B),Novel
8,144GB,566,,,,,,0,0,1,7200,FP16 (Base),Novel
8,144GB,,4954,4954,66881,3468,346790,0,0,1,7200,FP16 (Base) (70B),Novel
8,144GB,54,,,,,,0,0,1,7200,FP8,Summarization
8,144GB,,472,472,6367,330,33015,0,0,1,7200,FP8 (70B),Summarization
8,144GB,84,,,,,,0,0,1,7200,FP16 (Base),Summarization
8,144GB,,731,731,9869,512,51173,0,0,1,7200,FP16 (Base) (70B),Summarization
8,144GB,48,,,,,,0,0,16,7200,FP8,Chat
8,144GB,,419,419,5657,293,29331,0,0,16,7200,FP8 (70B),Chat
8,144GB,74,,,,,,0,0,16,7200,FP16 (Base),Chat
8,144GB,,649,649,8768,455,45463,0,0,16,7200,FP16 (Base) (70B),Chat
8,144GB,393,,,,,,0,0,16,7200,FP8,Novel
8,144GB,,3436,3436,46385,2405,240515,0,0,16,7200,FP8 (70B),Novel
8,144GB,609,,,,,,0,0,16,7200,FP16 (Base),Novel
8,144GB,,5326,5326,71897,3728,372799,0,0,16,7200,FP16 (Base) (70B),Novel
8,144GB,58,,,,,,0,0,16,7200,FP8,Summarization
8,144GB,,507,507,6845,355,35491,0,0,16,7200,FP8 (70B),Summarization
8,144GB,90,,,,,,0,0,16,7200,FP16 (Base),Summarization
8,144GB,,786,786,10609,550,55011,0,0,16,7200,FP16 (Base) (70B),Summarization
8,144GB,50,,,,,,0,0,64,7200,FP8,Chat
8,144GB,,439,439,5920,307,30695,0,0,64,7200,FP8 (70B),Chat
8,144GB,78,,,,,,0,0,64,7200,FP16 (Base),Chat
8,144GB,,680,680,9176,476,47578,0,0,64,7200,FP16 (Base) (70B),Chat
8,144GB,411,,,,,,0,0,64,7200,FP8,Novel
8,144GB,,3596,3596,48543,2517,251702,0,0,64,7200,FP8 (70B),Novel
8,144GB,637,,,,,,0,0,64,7200,FP16 (Base),Novel
8,144GB,,5573,5573,75241,3901,390138,0,0,64,7200,FP16 (Base) (70B),Novel
8,144GB,61,,,,,,0,0,64,7200,FP8,Summarization
8,144GB,,531,531,7163,371,37141,0,0,64,7200,FP8 (70B),Summarization
8,144GB,94,,,,,,0,0,64,7200,FP16 (Base),Summarization
8,144GB,,822,822,11103,576,57569,0,0,64,7200,FP16 (Base) (70B),Summarization
8,144GB,87,,,,,,0,0,256,7200,FP8,Chat
8,144GB,,760,760,10261,532,53205,0,0,256,7200,FP8 (70B),Chat
8,144GB,135,,,,,,0,0,256,7200,FP16 (Base),Chat
8,144GB,,1178,1178,15905,825,82468,0,0,256,7200,FP16 (Base) (70B),Chat
8,144GB,713,,,,,,0,0,256,7200,FP8,Novel
8,144GB,,6233,6233,84140,4363,436284,0,0,256,7200,FP8 (70B),Novel
8,144GB,1105,,,,,,0,0,256,7200,FP16 (Base),Novel
8,144GB,,9661,9661,130418,6762,676240,0,0,256,7200,FP16 (Base) (70B),Novel
8,144GB,105,,,,,,0,0,256,7200,FP8,Summarization
8,144GB,,920,920,12416,644,64378,0,0,256,7200,FP8 (70B),Summarization
8,144GB,163,,,,,,0,0,256,7200,FP16 (Base),Summarization
8,144GB,,1426,1426,19245,998,99787,0,0,256,7200,FP16 (Base) (70B),Summarization
