num_GPUs,Mem_Size,Llama7b_Process,Llama70b_Process,Llama2_70B_Process,Llama31_405B_Process,Mixtral_8x7B_Process,DeepSeek_R1_Process,prefill_token_size,gen_token_size,batch_size,TDP,Model_Variant,Scenario_Type
8,180GB,,2031,2031,7922,1239,48751,0,0,1,8000,FP16 (Base) (70B),Novel
8,180GB,16,,,,,,0,0,1,8000,FP4,Summarization
8,180GB,,143,143,557,87,3426,0,0,1,8000,FP4 (70B),Summarization
8,180GB,21,,,,,,0,0,1,8000,FP8,Summarization
8,180GB,,186,186,724,113,4453,0,0,1,8000,FP8 (70B),Summarization
8,180GB,34,,,,,,0,0,1,8000,FP16 (Base),Summarization
8,180GB,,300,300,1169,183,7194,0,0,1,8000,FP16 (Base) (70B),Summarization
8,180GB,14,,,,,,0,0,16,8000,FP4,Chat
8,180GB,,127,127,495,77,3043,0,0,16,8000,FP4 (70B),Chat
8,180GB,19,,,,,,0,0,16,8000,FP8,Chat
8,180GB,,165,165,643,101,3956,0,0,16,8000,FP8 (70B),Chat
8,180GB,30,,,,,,0,0,16,8000,FP16 (Base),Chat
8,180GB,,266,266,1039,162,6391,0,0,16,8000,FP16 (Base) (70B),Chat
8,180GB,119,,,,,,0,0,16,8000,FP4,Novel
8,180GB,,1040,1040,4055,634,24956,0,0,16,8000,FP4 (70B),Novel
8,180GB,155,,,,,,0,0,16,8000,FP8,Novel
8,180GB,,1352,1352,5272,825,32442,0,0,16,8000,FP8 (70B),Novel
8,180GB,250,,,,,,0,0,16,8000,FP16 (Base),Novel
8,180GB,,2184,2184,8516,1332,52407,0,0,16,8000,FP16 (Base) (70B),Novel
8,180GB,18,,,,,,0,0,16,8000,FP4,Summarization
8,180GB,,153,153,598,94,3682,0,0,16,8000,FP4 (70B),Summarization
8,180GB,23,,,,,,0,0,16,8000,FP8,Summarization
8,180GB,,199,199,778,122,4787,0,0,16,8000,FP8 (70B),Summarization
8,180GB,37,,,,,,0,0,16,8000,FP16 (Base),Summarization
8,180GB,,322,322,1257,197,7733,0,0,16,8000,FP16 (Base) (70B),Summarization
8,180GB,15,,,,,,0,0,64,8000,FP4,Chat
8,180GB,,133,133,518,81,3185,0,0,64,8000,FP4 (70B),Chat
8,180GB,20,,,,,,0,0,64,8000,FP8,Chat
8,180GB,,173,173,673,105,4140,0,0,64,8000,FP8 (70B),Chat
8,180GB,32,,,,,,0,0,64,8000,FP16 (Base),Chat
8,180GB,,279,279,1087,170,6688,0,0,64,8000,FP16 (Base) (70B),Chat
8,180GB,124,,,,,,0,0,64,8000,FP4,Novel
8,180GB,,1088,1088,4244,664,26116,0,0,64,8000,FP4 (70B),Novel
8,180GB,162,,,,,,0,0,64,8000,FP8,Novel
8,180GB,,1415,1415,5517,863,33951,0,0,64,8000,FP8 (70B),Novel
8,180GB,261,,,,,,0,0,64,8000,FP16 (Base),Novel
8,180GB,,2285,2285,8912,1394,54845,0,0,64,8000,FP16 (Base) (70B),Novel
8,180GB,18,,,,,,0,0,64,8000,FP4,Summarization
8,180GB,,161,161,626,98,3854,0,0,64,8000,FP4 (70B),Summarization
8,180GB,24,,,,,,0,0,64,8000,FP8,Summarization
8,180GB,,209,209,814,127,5010,0,0,64,8000,FP8 (70B),Summarization
8,180GB,39,,,,,,0,0,64,8000,FP16 (Base),Summarization
8,180GB,,337,337,1315,206,8093,0,0,64,8000,FP16 (Base) (70B),Summarization
8,180GB,26,,,,,,0,0,256,8000,FP4,Chat
8,180GB,,230,230,897,140,5521,0,0,256,8000,FP4 (70B),Chat
8,180GB,34,,,,,,0,0,256,8000,FP8,Chat
8,180GB,,299,299,1166,182,7177,0,0,256,8000,FP8 (70B),Chat
8,180GB,55,,,,,,0,0,256,8000,FP16 (Base),Chat
8,180GB,,483,483,1884,295,11593,0,0,256,8000,FP16 (Base) (70B),Chat
8,180GB,216,,,,,,0,0,256,8000,FP4,Novel
8,180GB,,1886,1886,7356,1151,45269,0,0,256,8000,FP4 (70B),Novel
8,180GB,280,,,,,,0,0,256,8000,FP8,Novel
8,180GB,,2452,2452,9563,1496,58849,0,0,256,8000,FP8 (70B),Novel
8,180GB,453,,,,,,0,0,256,8000,FP16 (Base),Novel
8,180GB,,3961,3961,15448,2416,95064,0,0,256,8000,FP16 (Base) (70B),Novel
8,180GB,32,,,,,,0,0,256,8000,FP4,Summarization
8,180GB,,278,278,1085,170,6680,0,0,256,8000,FP4 (70B),Summarization
8,180GB,41,,,,,,0,0,256,8000,FP8,Summarization
8,180GB,,362,362,1411,221,8684,0,0,256,8000,FP8 (70B),Summarization
8,180GB,67,,,,,,0,0,256,8000,FP16 (Base),Summarization
8,180GB,,584,584,2280,357,14028,0,0,256,8000,FP16 (Base) (70B),Summarization
